id,recommended_course_id,course_language,,,,,,,,,,,,,,,,,,,,,,,
6165,22322,en-US,,,,,,,,,,,,,,,,,,,,,,,
6166,534289,eng,,,,,,,,,,,,,,,,,,,,,,,
6167,153492,,,,,,,,,,,,,,,,,,,,,,,,
6168,10252302,eng,,,,,,,,,,,,,,,,,,,,,,,
6169,48484,eng,,,,,,,,,,,,,,,,,,,,,,,
6170,17674991,eng,,,,,,,,,,,,,,,,,,,,,,,
6171,7619398,eng,,,,,,,,,,,,,,,,,,,,,,,
6172,3080212,eng,,,,,,,,,,,,,,,,,,,,,,,
6173,16619,eng,,,,,,,,,,,,,,,,,,,,,,,
6174,43932,eng,,,,,,,,,,,,,,,,,,,,,,,
6175,8951,,,,,,,,,,,,,,,,,,,,,,,,
6176,16081754,eng,,,,,,,,,,,,,,,,,,,,,,,
6177,4313522,en-US,,,,,,,,,,,,,,,,,,,,,,,
6178,13281637,en-US,,,,,,,,,,,,,,,,,,,,,,,
6179,3276012,en-GB,,,,,,,,,,,,,,,,,,,,,,,
6180,30512,,,,,,,,,,,,,,,,,,,,,,,,
6181,77699,eng,,,,,,,,,,,,,,,,,,,,,,,
6182,787660,eng,,,,,,,,,,,,,,,,,,,,,,,
6183,47881,,,,,,,,,,,,,,,,,,,,,,,,
6184,18825,en-GB,,,,,,,,,,,,,,,,,,,,,,,
6185,216131,en-GB,,,,,,,,,,,,,,,,,,,,,,,
6186,34871,eng,,,,,,,,,,,,,,,,,,,,,,,
6187,754713,eng,,,,,,,,,,,,,,,,,,,,,,,
6188,761575,eng,,,,,,,,,,,,,,,,,,,,,,,
6189,244572,eng,,,,,,,,,,,,,,,,,,,,,,,
6190,229432,eng,,,,,,,,,,,,,,,,,,,,,,,
6191,2615008,eng,,,,,,,,,,,,,,,,,,,,,,,
6192,75020,eng,,,,,,,,,,,,,,,,,,,,,,,
6193,6660747,eng,,,,,,,,,,,,,,,,,,,,,,,
6194,1096390,eng,,,,,,,,,,,,,,,,,,,,,,,
6195,22911,eng,,,,,,,,,,,,,,,,,,,,,,,
6196,831829,,,,,,,,,,,,,,,,,,,,,,,,
6197,197459,en-US,,,,,,,,,,,,,,,,,,,,,,,
6198,9666241,ara,,,,,,,,,,,,,,,,,,,,,,,
6199,11045709,eng,,,,,,,,,,,,,,,,,,,,,,,
6200,300226,eng,,,,,,,,,,,,,,,,,,,,,,,
6201,93726,,,,,,,,,,,,,,,,,,,,,,,,
6202,1566053,eng,,,,,,,,,,,,,,,,,,,,,,,
6203,7715664,eng,,,,,,,,,,,,,,,,,,,,,,,
6204,10238,eng,,,,,,,,,,,,,,,,,,,,,,,
6205,16114861,eng,,,,,,,,,,,,,,,,,,,,,,,
6206,26158341,en-US,,,,,,,,,,,,,,,,,,,,,,,
6207,18077752,eng,,,,,,,,,,,,,,,,,,,,,,,
6208,12958487,eng,,,,,,,,,,,,,,,,,,,,,,,
6209,6609714,eng,,,,,,,,,,,,,,,,,,,,,,,
6210,107776,en-US,,,,,,,,,,,,,,,,,,,,,,,
6211,16316,eng,,,,,,,,,,,,,,,,,,,,,,,
6212,16424,eng,,,,,,,,,,,,,,,,,,,,,,,
6213,23346719,eng,,,,,,,,,,,,,,,,,,,,,,,
6214,15743078,eng,,,,,,,,,,,,,,,,,,,,,,,
6215,10314376,en-US,,,,,,,,,,,,,,,,,,,,,,,
6216,7176578,eng,,,,,,,,,,,,,,,,,,,,,,,
6217,885744,eng,,,,,,,,,,,,,,,,,,,,,,,
6218,187049,eng,,,,,,,,,,,,,,,,,,,,,,,
6219,33426,eng,,,,,,,,,,,,,,,,,,,,,,,
6220,835623,eng,,,,,,,,,,,,,,,,,,,,,,,
6221,17925397,eng,,,,,,,,,,,,,,,,,,,,,,,
6222,8139321,en-US,,,,,,,,,,,,,,,,,,,,,,,
6223,3763,eng,,,,,,,,,,,,,,,,,,,,,,,
6224,11873368,en-US,,,,,,,,,,,,,,,,,,,,,,,
6225,584637,eng,,,,,,,,,,,,,,,,,,,,,,,
6226,11861815,eng,,,,,,,,,,,,,,,,,,,,,,,
6227,25142924,eng,,,,,,,,,,,,,,,,,,,,,,,
6228,23157777,eng,,,,,,,,,,,,,,,,,,,,,,,
6229,127515,eng,,,,,,,,,,,,,,,,,,,,,,,
6230,824508,en-US,,,,,,,,,,,,,,,,,,,,,,,
6231,22381892,eng,,,,,,,,,,,,,,,,,,,,,,,
6232,8686068,,,,,,,,,,,,,,,,,,,,,,,,
6233,227778,,,,,,,,,,,,,,,,,,,,,,,,
6234,23965,,,,,,,,,,,,,,,,,,,,,,,,
6235,106129,eng,,,,,,,,,,,,,,,,,,,,,,,
6236,13603717,eng,,,,,,,,,,,,,,,,,,,,,,,
6237,6455256,eng,,,,,,,,,,,,,,,,,,,,,,,
6238,93797,eng,,,,,,,,,,,,,,,,,,,,,,,
6239,5111039,eng,,,,,,,,,,,,,,,,,,,,,,,
6240,15018,eng,,,,,,,,,,,,,,,,,,,,,,,
6241,24728470,eng,,,,,,,,,,,,,,,,,,,,,,,
6242,91440,en-US,,,,,,,,,,,,,,,,,,,,,,,
6243,7932146,eng,,,,,,,,,,,,,,,,,,,,,,,
6244,669570,en-US,,,,,,,,,,,,,,,,,,,,,,,
6245,26025989,eng,,,,,,,,,,,,,,,,,,,,,,,
6246,8447255,eng,,,,,,,,,,,,,,,,,,,,,,,
6247,13545345,,,,,,,,,,,,,,,,,,,,,,,,
6248,7124095,eng,,,,,,,,,,,,,,,,,,,,,,,
6249,105703,eng,,,,,,,,,,,,,,,,,,,,,,,
6250,23929479,fre,,,,,,,,,,,,,,,,,,,,,,,
6251,1897,,,,,,,,,,,,,,,,,,,,,,,,
6252,29397,eng,,,,,,,,,,,,,,,,,,,,,,,
6253,24709327,eng,,,,,,,,,,,,,,,,,,,,,,,
6254,7719355,eng,,,,,,,,,,,,,,,,,,,,,,,
6255,12499,,,,,,,,,,,,,,,,,,,,,,,,
6256,567704,eng,,,,,,,,,,,,,,,,,,,,,,,
6257,53343,eng,,,,,,,,,,,,,,,,,,,,,,,
6258,134353,en-US,,,,,,,,,,,,,,,,,,,,,,,
6259,22026,eng,,,,,,,,,,,,,,,,,,,,,,,
6260,25776210,eng,,,,,,,,,,,,,,,,,,,,,,,
6261,34312,eng,,,,,,,,,,,,,,,,,,,,,,,
6262,1422926,,,,,,,,,,,,,,,,,,,,,,,,
6263,2696181,en-US,,,,,,,,,,,,,,,,,,,,,,,
6264,12663,en-GB,,,,,,,,,,,,,,,,,,,,,,,
6265,141828,fre,,,,,,,,,,,,,,,,,,,,,,,
6266,10637748,eng,,,,,,,,,,,,,,,,,,,,,,,
6267,85491,en-US,,,,,,,,,,,,,,,,,,,,,,,
6268,24954150,eng,,,,,,,,,,,,,,,,,,,,,,,
6269,180426,en-US,,,,,,,,,,,,,,,,,,,,,,,
6270,13170596,eng,,,,,,,,,,,,,,,,,,,,,,,
6271,10428803,eng,,,,,,,,,,,,,,,,,,,,,,,
6272,92307,eng,,,,,,,,,,,,,,,,,,,,,,,
6273,4652,,,,,,,,,,,,,,,,,,,,,,,,
6274,25078,en-US,,,,,,,,,,,,,,,,,,,,,,,
6275,8540357,eng,,,,,,,,,,,,,,,,,,,,,,,
6276,7201,,,,,,,,,,,,,,,,,,,,,,,,
6277,142540,en-US,,,,,,,,,,,,,,,,,,,,,,,
6278,18869967,eng,,,,,,,,,,,,,,,,,,,,,,,
6279,428042,eng,,,,,,,,,,,,,,,,,,,,,,,
6280,219535,eng,,,,,,,,,,,,,,,,,,,,,,,
6281,23460947,eng,,,,,,,,,,,,,,,,,,,,,,,
6282,10431447,eng,,,,,,,,,,,,,,,,,,,,,,,
6283,9957,eng,,,,,,,,,,,,,,,,,,,,,,,
6284,28507,eng,,,,,,,,,,,,,,,,,,,,,,,
6285,74812,en-US,,,,,,,,,,,,,,,,,,,,,,,
6286,17560674,eng,,,,,,,,,,,,,,,,,,,,,,,
6287,8564644,en-US,,,,,,,,,,,,,,,,,,,,,,,
6288,968403,,,,,,,,,,,,,,,,,,,,,,,,
6289,29610595,eng,,,,,,,,,,,,,,,,,,,,,,,
6290,954303,en-US,,,,,,,,,,,,,,,,,,,,,,,
6291,79834,eng,,,,,,,,,,,,,,,,,,,,,,,
6292,5585788,en-US,,,,,,,,,,,,,,,,,,,,,,,
6293,648194,en-GB,,,,,,,,,,,,,,,,,,,,,,,
6294,11343348,eng,,,,,,,,,,,,,,,,,,,,,,,
6295,109901,eng,,,,,,,,,,,,,,,,,,,,,,,
6296,21060,,,,,,,,,,,,,,,,,,,,,,,,
6297,731804,en-US,,,,,,,,,,,,,,,,,,,,,,,
6298,5936,en-US,,,,,,,,,,,,,,,,,,,,,,,
6299,2872,eng,,,,,,,,,,,,,,,,,,,,,,,
6300,194086,eng,,,,,,,,,,,,,,,,,,,,,,,
6301,9975679,eng,,,,,,,,,,,,,,,,,,,,,,,
6302,91582,eng,,,,,,,,,,,,,,,,,,,,,,,
6303,18105011,eng,,,,,,,,,,,,,,,,,,,,,,,
6304,35354,,,,,,,,,,,,,,,,,,,,,,,,
6305,1107001,,,,,,,,,,,,,,,,,,,,,,,,
6306,106648,eng,,,,,,,,,,,,,,,,,,,,,,,
6307,460635,en-US,,,,,,,,,,,,,,,,,,,,,,,
6308,295305,en-US,,,,,,,,,,,,,,,,,,,,,,,
6309,17608111,eng,,,,,,,,,,,,,,,,,,,,,,,
6310,15984268,eng,,,,,,,,,,,,,,,,,,,,,,,
6311,296125,eng,,,,,,,,,,,,,,,,,,,,,,,
6312,6735082,ger,,,,,,,,,,,,,,,,,,,,,,,
6313,73084,en-US,,,,,,,,,,,,,,,,,,,,,,,
6314,639787,eng,,,,,,,,,,,,,,,,,,,,,,,
6315,12331767,,,,,,,,,,,,,,,,,,,,,,,,
6316,18304,eng,,,,,,,,,,,,,,,,,,,,,,,
6317,110890,en-US,,,,,,,,,,,,,,,,,,,,,,,
6318,16685,en-US,,,,,,,,,,,,,,,,,,,,,,,
6319,32438,eng,,,,,,,,,,,,,,,,,,,,,,,
6320,38505,,,,,,,,,,,,,,,,,,,,,,,,
6321,2999282,en-GB,,,,,,,,,,,,,,,,,,,,,,,
6322,7073,,,,,,,,,,,,,,,,,,,,,,,,
6323,10618,eng,,,,,,,,,,,,,,,,,,,,,,,
6324,84052,eng,,,,,,,,,,,,,,,,,,,,,,,
6325,238141,eng,,,,,,,,,,,,,,,,,,,,,,,
6326,46114,en-US,,,,,,,,,,,,,,,,,,,,,,,
6327,280410,en-US,,,,,,,,,,,,,,,,,,,,,,,
6328,9724798,en-US,,,,,,,,,,,,,,,,,,,,,,,
6329,8574333,eng,,,,,,,,,,,,,,,,,,,,,,,
6330,243298,,,,,,,,,,,,,,,,,,,,,,,,
6331,105973,eng,,,,,,,,,,,,,,,,,,,,,,,
6332,6178065,en-US,,,,,,,,,,,,,,,,,,,,,,,
6333,42696,,,,,,,,,,,,,,,,,,,,,,,,
6334,667234,en-US,,,,,,,,,,,,,,,,,,,,,,,
6335,316496,eng,,,,,,,,,,,,,,,,,,,,,,,
6336,7058,en-US,,,,,,,,,,,,,,,,,,,,,,,
6337,827685,eng,,,,,,,,,,,,,,,,,,,,,,,
6338,93796,eng,,,,,,,,,,,,,,,,,,,,,,,
6339,17948528,eng,,,,,,,,,,,,,,,,,,,,,,,
6340,61903,eng,,,,,,,,,,,,,,,,,,,,,,,
6341,71292,eng,,,,,,,,,,,,,,,,,,,,,,,
6342,112872,,,,,,,,,,,,,,,,,,,,,,,,
6343,16055475,eng,,,,,,,,,,,,,,,,,,,,,,,
6344,2210921,eng,,,,,,,,,,,,,,,,,,,,,,,
6345,579143,,,,,,,,,,,,,,,,,,,,,,,,
6346,111021,en-US,,,,,,,,,,,,,,,,,,,,,,,
6347,239388,en-US,,,,,,,,,,,,,,,,,,,,,,,
6348,34760,eng,,,,,,,,,,,,,,,,,,,,,,,
6349,144792,eng,,,,,,,,,,,,,,,,,,,,,,,
6350,555500,en-US,,,,,,,,,,,,,,,,,,,,,,,
6351,3858,eng,,,,,,,,,,,,,,,,,,,,,,,
6352,13272498,,,,,,,,,,,,,,,,,,,,,,,,
6353,6931246,,,,,,,,,,,,,,,,,,,,,,,,
6354,10031,eng,,,,,,,,,,,,,,,,,,,,,,,
6355,18764826,eng,,,,,,,,,,,,,,,,,,,,,,,
6356,13337715,en-GB,,,,,,,,,,,,,,,,,,,,,,,
6357,10517947,en-US,,,,,,,,,,,,,,,,,,,,,,,
6358,17046617,en,,,,,,,,,,,,,,,,,,,,,,,
6359,17488,eng,,,,,,,,,,,,,,,,,,,,,,,
6360,675905,eng,,,,,,,,,,,,,,,,,,,,,,,
6361,70489,eng,,,,,,,,,,,,,,,,,,,,,,,
6362,282425,eng,,,,,,,,,,,,,,,,,,,,,,,
6363,7841446,en-US,,,,,,,,,,,,,,,,,,,,,,,
6364,28923,eng,,,,,,,,,,,,,,,,,,,,,,,
6365,17833099,eng,,,,,,,,,,,,,,,,,,,,,,,
6366,6407014,eng,,,,,,,,,,,,,,,,,,,,,,,
6367,10836810,en-US,,,,,,,,,,,,,,,,,,,,,,,
6368,58894,eng,,,,,,,,,,,,,,,,,,,,,,,
6369,61926,eng,,,,,,,,,,,,,,,,,,,,,,,
6370,23714532,eng,,,,,,,,,,,,,,,,,,,,,,,
6371,91989,en-US,,,,,,,,,,,,,,,,,,,,,,,
6372,107789,en-US,,,,,,,,,,,,,,,,,,,,,,,
6373,839263,eng,,,,,,,,,,,,,,,,,,,,,,,
6374,58893,eng,,,,,,,,,,,,,,,,,,,,,,,
6375,480570,eng,,,,,,,,,,,,,,,,,,,,,,,
6376,175242,eng,,,,,,,,,,,,,,,,,,,,,,,
6377,93801,eng,,,,,,,,,,,,,,,,,,,,,,,
6378,217376,eng,,,,,,,,,,,,,,,,,,,,,,,
6379,10869746,eng,,,,,,,,,,,,,,,,,,,,,,,
6380,66683,eng,,,,,,,,,,,,,,,,,,,,,,,
6381,26131641,en-GB,,,,,,,,,,,,,,,,,,,,,,,
6382,18452,,,,,,,,,,,,,,,,,,,,,,,,
6383,34310,eng,,,,,,,,,,,,,,,,,,,,,,,
6384,96884,eng,,,,,,,,,,,,,,,,,,,,,,,
6385,204779,eng,,,,,,,,,,,,,,,,,,,,,,,
6386,7438179,eng,,,,,,,,,,,,,,,,,,,,,,,
6387,7100490,en-US,,,,,,,,,,,,,,,,,,,,,,,
6388,1754206,en-US,,,,,,,,,,,,,,,,,,,,,,,
6389,37398,eng,,,,,,,,,,,,,,,,,,,,,,,
6390,89369,eng,,,,,,,,,,,,,,,,,,,,,,,
6391,22193,eng,,,,,,,,,,,,,,,,,,,,,,,
6392,158516,,,,,,,,,,,,,,,,,,,,,,,,
6393,427920,eng,,,,,,,,,,,,,,,,,,,,,,,
6394,18656036,,,,,,,,,,,,,,,,,,,,,,,,
6395,125423,en-US,,,,,,,,,,,,,,,,,,,,,,,
6396,393146,en-US,,,,,,,,,,,,,,,,,,,,,,,
6397,155421,eng,,,,,,,,,,,,,,,,,,,,,,,
6398,905092,,,,,,,,,,,,,,,,,,,,,,,,
6399,84054,eng,,,,,,,,,,,,,,,,,,,,,,,
6400,676555,eng,,,,,,,,,,,,,,,,,,,,,,,
6401,7640261,en-US,,,,,,,,,,,,,,,,,,,,,,,
6402,37451,en-US,,,,,,,,,,,,,,,,,,,,,,,
6403,6609490,,,,,,,,,,,,,,,,,,,,,,,,
6404,835202,eng,,,,,,,,,,,,,,,,,,,,,,,
6405,12021,eng,,,,,,,,,,,,,,,,,,,,,,,
6406,46661,en-US,,,,,,,,,,,,,,,,,,,,,,,
6407,68380,,,,,,,,,,,,,,,,,,,,,,,,
6408,1003761,eng,,,,,,,,,,,,,,,,,,,,,,,
6409,79879,,,,,,,,,,,,,,,,,,,,,,,,
6410,48758,en-GB,,,,,,,,,,,,,,,,,,,,,,,
6411,21328,eng,,,,,,,,,,,,,,,,,,,,,,,
6412,20761374,eng,,,,,,,,,,,,,,,,,,,,,,,
6413,2924318,eng,,,,,,,,,,,,,,,,,,,,,,,
6414,23647129,,,,,,,,,,,,,,,,,,,,,,,,
6415,16299256,en,,,,,,,,,,,,,,,,,,,,,,,
6416,18775297,eng,,,,,,,,,,,,,,,,,,,,,,,
6417,44133,eng,,,,,,,,,,,,,,,,,,,,,,,
6418,3437328,eng,,,,,,,,,,,,,,,,,,,,,,,
6419,19536001,eng,,,,,,,,,,,,,,,,,,,,,,,
6420,31157,eng,,,,,,,,,,,,,,,,,,,,,,,
6421,16070143,eng,,,,,,,,,,,,,,,,,,,,,,,
6422,6495359,en-US,,,,,,,,,,,,,,,,,,,,,,,
6423,20443235,eng,,,,,,,,,,,,,,,,,,,,,,,
6424,17377032,eng,,,,,,,,,,,,,,,,,,,,,,,
6425,77449,eng,,,,,,,,,,,,,,,,,,,,,,,
6426,9762,,,,,,,,,,,,,,,,,,,,,,,,
6427,11824,eng,,,,,,,,,,,,,,,,,,,,,,,
6428,31538635,eng,,,,,,,,,,,,,,,,,,,,,,,
6429,48811,eng,,,,,,,,,,,,,,,,,,,,,,,
6430,275245,en-US,,,,,,,,,,,,,,,,,,,,,,,
6431,35430,eng,,,,,,,,,,,,,,,,,,,,,,,
6432,23743603,en-GB,,,,,,,,,,,,,,,,,,,,,,,
6433,10401084,en-US,,,,,,,,,,,,,,,,,,,,,,,
6434,9462775,en-US,,,,,,,,,,,,,,,,,,,,,,,
6435,16884,eng,,,,,,,,,,,,,,,,,,,,,,,
6436,7979073,eng,,,,,,,,,,,,,,,,,,,,,,,
6437,95607,,,,,,,,,,,,,,,,,,,,,,,,
6438,92254,en-US,,,,,,,,,,,,,,,,,,,,,,,
6439,92373,en-GB,,,,,,,,,,,,,,,,,,,,,,,
6440,99219,eng,,,,,,,,,,,,,,,,,,,,,,,
6441,181206,,,,,,,,,,,,,,,,,,,,,,,,
6442,782580,en-US,,,,,,,,,,,,,,,,,,,,,,,
6443,30008702,eng,,,,,,,,,,,,,,,,,,,,,,,
6444,13619,eng,,,,,,,,,,,,,,,,,,,,,,,
6445,93371,eng,,,,,,,,,,,,,,,,,,,,,,,
6446,243601,en-US,,,,,,,,,,,,,,,,,,,,,,,
6447,40722,,,,,,,,,,,,,,,,,,,,,,,,
6448,47620,,,,,,,,,,,,,,,,,,,,,,,,
6449,7963189,fre,,,,,,,,,,,,,,,,,,,,,,,
6450,25489012,eng,,,,,,,,,,,,,,,,,,,,,,,
6451,15942636,eng,,,,,,,,,,,,,,,,,,,,,,,
6452,1753714,eng,,,,,,,,,,,,,,,,,,,,,,,
6453,63832,,,,,,,,,,,,,,,,,,,,,,,,
6454,31181,eng,,,,,,,,,,,,,,,,,,,,,,,
6455,112200,eng,,,,,,,,,,,,,,,,,,,,,,,
6456,219499,eng,,,,,,,,,,,,,,,,,,,,,,,
6457,1055617,,,,,,,,,,,,,,,,,,,,,,,,
6458,6718608,en-US,,,,,,,,,,,,,,,,,,,,,,,
6459,9394010,eng,,,,,,,,,,,,,,,,,,,,,,,
6460,23602473,eng,,,,,,,,,,,,,,,,,,,,,,,
6461,2795053,eng,,,,,,,,,,,,,,,,,,,,,,,
6462,13605723,eng,,,,,,,,,,,,,,,,,,,,,,,
6463,98233,en-US,,,,,,,,,,,,,,,,,,,,,,,
6464,16045855,en-GB,,,,,,,,,,,,,,,,,,,,,,,
6465,2331954,en-US,,,,,,,,,,,,,,,,,,,,,,,
6466,15777621,eng,,,,,,,,,,,,,,,,,,,,,,,
6467,765811,en-US,,,,,,,,,,,,,,,,,,,,,,,
6468,23017947,eng,,,,,,,,,,,,,,,,,,,,,,,
6469,56480,,,,,,,,,,,,,,,,,,,,,,,,
6470,13406425,eng,,,,,,,,,,,,,,,,,,,,,,,
6471,10131648,eng,,,,,,,,,,,,,,,,,,,,,,,
6472,429883,eng,,,,,,,,,,,,,,,,,,,,,,,
6473,22915460,eng,,,,,,,,,,,,,,,,,,,,,,,
6474,12712435,,,,,,,,,,,,,,,,,,,,,,,,
6475,6750,,,,,,,,,,,,,,,,,,,,,,,,
6476,5082599,eng,,,,,,,,,,,,,,,,,,,,,,,
6477,81524,en-US,,,,,,,,,,,,,,,,,,,,,,,
6478,17331518,eng,,,,,,,,,,,,,,,,,,,,,,,
6479,25251757,eng,,,,,,,,,,,,,,,,,,,,,,,
6480,119829,eng,,,,,,,,,,,,,,,,,,,,,,,
6481,384597,en-US,,,,,,,,,,,,,,,,,,,,,,,
6482,16109080,eng,,,,,,,,,,,,,,,,,,,,,,,
6483,918789,,,,,,,,,,,,,,,,,,,,,,,,
6484,24870,eng,,,,,,,,,,,,,,,,,,,,,,,
6485,2272880,eng,,,,,,,,,,,,,,,,,,,,,,,
6486,13097901,eng,,,,,,,,,,,,,,,,,,,,,,,
6487,18197267,en-US,,,,,,,,,,,,,,,,,,,,,,,
6488,45020,eng,,,,,,,,,,,,,,,,,,,,,,,
6489,13183957,eng,,,,,,,,,,,,,,,,,,,,,,,
6490,8100267,en-US,,,,,,,,,,,,,,,,,,,,,,,
6491,29340182,eng,,,,,,,,,,,,,,,,,,,,,,,
6492,47959,,,,,,,,,,,,,,,,,,,,,,,,
6493,25168121,,,,,,,,,,,,,,,,,,,,,,,,
6494,8419428,eng,,,,,,,,,,,,,,,,,,,,,,,
6495,123170,,,,,,,,,,,,,,,,,,,,,,,,
6496,767307,en-US,,,,,,,,,,,,,,,,,,,,,,,
6497,13337716,eng,,,,,,,,,,,,,,,,,,,,,,,
6498,386421,en-GB,,,,,,,,,,,,,,,,,,,,,,,
6499,6224895,eng,,,,,,,,,,,,,,,,,,,,,,,
6500,25657,,,,,,,,,,,,,,,,,,,,,,,,
6501,16315,eng,,,,,,,,,,,,,,,,,,,,,,,
6502,316845,eng,,,,,,,,,,,,,,,,,,,,,,,
6503,82780,eng,,,,,,,,,,,,,,,,,,,,,,,
6504,21412673,eng,,,,,,,,,,,,,,,,,,,,,,,
6505,95693,en-US,,,,,,,,,,,,,,,,,,,,,,,
6506,4279056,en-GB,,,,,,,,,,,,,,,,,,,,,,,
6507,15797722,eng,,,,,,,,,,,,,,,,,,,,,,,
6508,102324,eng,,,,,,,,,,,,,,,,,,,,,,,
6509,63432,,,,,,,,,,,,,,,,,,,,,,,,
6510,21683,,,,,,,,,,,,,,,,,,,,,,,,
6511,7701275,,,,,,,,,,,,,,,,,,,,,,,,
6512,16372,eng,,,,,,,,,,,,,,,,,,,,,,,
6513,6481245,en-US,,,,,,,,,,,,,,,,,,,,,,,
6514,196951,eng,,,,,,,,,,,,,,,,,,,,,,,
6515,11988046,eng,,,,,,,,,,,,,,,,,,,,,,,
6516,39795,eng,,,,,,,,,,,,,,,,,,,,,,,
6517,23209924,eng,,,,,,,,,,,,,,,,,,,,,,,
6518,6506085,eng,,,,,,,,,,,,,,,,,,,,,,,
6519,342240,en-US,,,,,,,,,,,,,,,,,,,,,,,
6520,14404,en-US,,,,,,,,,,,,,,,,,,,,,,,
6521,368772,en-US,,,,,,,,,,,,,,,,,,,,,,,
6522,21943246,,,,,,,,,,,,,,,,,,,,,,,,
6523,55022,eng,,,,,,,,,,,,,,,,,,,,,,,
6524,851393,,,,,,,,,,,,,,,,,,,,,,,,
6525,13560262,en-US,,,,,,,,,,,,,,,,,,,,,,,
6526,237665,eng,,,,,,,,,,,,,,,,,,,,,,,
6527,28862528,eng,,,,,,,,,,,,,,,,,,,,,,,
6528,143761,en-US,,,,,,,,,,,,,,,,,,,,,,,
6529,7776678,en-US,,,,,,,,,,,,,,,,,,,,,,,
6530,72978,en-US,,,,,,,,,,,,,,,,,,,,,,,
6531,3099780,eng,,,,,,,,,,,,,,,,,,,,,,,
6532,125564,,,,,,,,,,,,,,,,,,,,,,,,
6533,78989,eng,,,,,,,,,,,,,,,,,,,,,,,
6534,6344832,eng,,,,,,,,,,,,,,,,,,,,,,,
6535,334286,eng,,,,,,,,,,,,,,,,,,,,,,,
6536,13817,,,,,,,,,,,,,,,,,,,,,,,,
6537,17722973,eng,,,,,,,,,,,,,,,,,,,,,,,
6538,23485372,en-GB,,,,,,,,,,,,,,,,,,,,,,,
6539,15746,en-US,,,,,,,,,,,,,,,,,,,,,,,
6540,7491418,eng,,,,,,,,,,,,,,,,,,,,,,,
6541,1395209,eng,,,,,,,,,,,,,,,,,,,,,,,
6542,14165516,eng,,,,,,,,,,,,,,,,,,,,,,,
6543,246468,,,,,,,,,,,,,,,,,,,,,,,,
6544,2897258,eng,,,,,,,,,,,,,,,,,,,,,,,
6545,313620,,,,,,,,,,,,,,,,,,,,,,,,
6546,4332082,en-US,,,,,,,,,,,,,,,,,,,,,,,
6547,48834,eng,,,,,,,,,,,,,,,,,,,,,,,
6548,11104933,,,,,,,,,,,,,,,,,,,,,,,,
6549,7907680,eng,,,,,,,,,,,,,,,,,,,,,,,
6550,9424367,en-US,,,,,,,,,,,,,,,,,,,,,,,
6551,76660,en-GB,,,,,,,,,,,,,,,,,,,,,,,
6552,14964,en-US,,,,,,,,,,,,,,,,,,,,,,,
6553,7628,,,,,,,,,,,,,,,,,,,,,,,,
6554,28484,en-US,,,,,,,,,,,,,,,,,,,,,,,
6555,74821,eng,,,,,,,,,,,,,,,,,,,,,,,
6556,1129315,en-US,,,,,,,,,,,,,,,,,,,,,,,
6557,6907672,en-US,,,,,,,,,,,,,,,,,,,,,,,
6558,96472,eng,,,,,,,,,,,,,,,,,,,,,,,
6559,66857,eng,,,,,,,,,,,,,,,,,,,,,,,
6560,25313804,eng,,,,,,,,,,,,,,,,,,,,,,,
6561,37297,en-US,,,,,,,,,,,,,,,,,,,,,,,
6562,11512688,eng,,,,,,,,,,,,,,,,,,,,,,,
6563,263172,en-US,,,,,,,,,,,,,,,,,,,,,,,
6564,7519640,eng,,,,,,,,,,,,,,,,,,,,,,,
6565,8563789,eng,,,,,,,,,,,,,,,,,,,,,,,
6566,14963,,,,,,,,,,,,,,,,,,,,,,,,
6567,131304,,,,,,,,,,,,,,,,,,,,,,,,
6568,107007,eng,,,,,,,,,,,,,,,,,,,,,,,
6569,83083,en-US,,,,,,,,,,,,,,,,,,,,,,,
6570,714711,,,,,,,,,,,,,,,,,,,,,,,,
6571,10551947,eng,,,,,,,,,,,,,,,,,,,,,,,
6572,520738,,,,,,,,,,,,,,,,,,,,,,,,
6573,35210,en-US,,,,,,,,,,,,,,,,,,,,,,,
6574,985386,eng,,,,,,,,,,,,,,,,,,,,,,,
6575,79428,en-US,,,,,,,,,,,,,,,,,,,,,,,
6576,432020,eng,,,,,,,,,,,,,,,,,,,,,,,
6577,15849910,eng,,,,,,,,,,,,,,,,,,,,,,,
6578,45110,,,,,,,,,,,,,,,,,,,,,,,,
6579,223462,en-US,,,,,,,,,,,,,,,,,,,,,,,
6580,6193821,en-US,,,,,,,,,,,,,,,,,,,,,,,
6581,111023,eng,,,,,,,,,,,,,,,,,,,,,,,
6582,295649,eng,,,,,,,,,,,,,,,,,,,,,,,
6583,27220736,eng,,,,,,,,,,,,,,,,,,,,,,,
6584,16029043,eng,,,,,,,,,,,,,,,,,,,,,,,
6585,109367,en-US,,,,,,,,,,,,,,,,,,,,,,,
6586,147941,,,,,,,,,,,,,,,,,,,,,,,,
6587,25337939,eng,,,,,,,,,,,,,,,,,,,,,,,
6588,129947,,,,,,,,,,,,,,,,,,,,,,,,
6589,41710,eng,,,,,,,,,,,,,,,,,,,,,,,
6590,59715,eng,,,,,,,,,,,,,,,,,,,,,,,
6591,343881,eng,,,,,,,,,,,,,,,,,,,,,,,
6592,179735,en-GB,,,,,,,,,,,,,,,,,,,,,,,
6593,12839,,,,,,,,,,,,,,,,,,,,,,,,
6594,25365,eng,,,,,,,,,,,,,,,,,,,,,,,
6595,543086,,,,,,,,,,,,,,,,,,,,,,,,
